Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DDS index	Adjacency index	raw DDS non-anchor	raw DDS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
NC_027757.1.cluster009	NC_027757.1.cluster016	0.723157823086	0.0766415894032	0.5	0.207218125463	0.428571432829	0.792781889439	0.0	9	0	terpene - terpene	terpene
B1.cluster006	NW_006238579.1.cluster002	0.789723753929	0.0442161113024	0.555555582047	0.116835601628	0.230769231915	0.883164405823	0.0	17	0	terpene - terpene	terpene
J01.cluster003	NW_010960187.1.cluster002	0.84303176403	0.0246390346438	0.333333343267	0.109291017056	0.166666671634	0.890708982944	0.0	7	0	terpene - terpene	terpene
J01.cluster002	NC_027748.1.cluster004	0.878708779812	0.0147115550935	0.300000011921	0.0714651867747	0.153846159577	0.928534805775	0.0	16	0	terpene - terpene	terpene
J01.cluster013	NW_003301889.1.cluster009	0.840399861336	0.0254722032696	0.363636374474	0.0953176692128	0.307692319155	0.904682338238	0.0	19	0	terpene - terpene	terpene
NC_003070.9.cluster007	NW_010960187.1.cluster002	0.886166274548	0.0129581103101	0.333333343267	0.0554819665849	0.111111111939	0.94451802969	0.0	23	0	terpene - terpene	terpene
NC_027748.1.cluster002	Scaffold10012.cluster005	0.831215381622	0.0284882523119	0.300000011921	0.138985574245	0.0909090936184	0.861014425755	0.0	11	0	terpene - terpene	terpene
NW_003301889.1.cluster002	NW_003301889.1.cluster009	0.879614114761	0.0144927613437	0.307692319155	0.0644281432033	0.210526317358	0.935571849346	0.0	33	0	terpene - terpene	terpene
J01.cluster007	NC_008467.2.cluster005	0.868722677231	0.0172337293625	0.444444447756	0.0523512102664	0.0625	0.947648763657	0.0	19	0	terpene - terpene	terpene
NC_025685.1.cluster003	NC_025685.1.cluster010	0.672812998295	0.107051350176	0.666666686535	0.236249372363	0.333333343267	0.763750612736	0.0	4	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	Scaffold10004.cluster009	0.921941757202	0.00609309086576	0.25	0.0307443365455	0.10000000149	0.969255685806	0.0	18	0	terpene - terpene	terpene
NC_008467.2.cluster005	NW_010960187.1.cluster008	0.905409574509	0.00894734822214	0.230769231915	0.0550582967699	0.142857149243	0.944941699505	0.0	20	0	terpene - terpene	terpene
B1.cluster005	NC_008467.2.cluster009	0.820951282978	0.0320584475994	0.5	0.0831760913134	0.333333343267	0.916823923588	0.0	10	0	terpene - terpene	terpene
NC_024795.1.cluster008	NC_027748.1.cluster004	0.827986359596	0.0295886900276	0.333333343267	0.127129286528	0.20000000298	0.87287068367	0.0	18	0	terpene - terpene	terpene
NC_025685.1.cluster004	NW_010960187.1.cluster008	0.88133597374	0.01408115495	0.230769231915	0.0833469256759	0.20000000298	0.916653096676	0.0	19	0	terpene - terpene	terpene
NC_025685.1.cluster011	NW_006256342.1.cluster007	0.835802197456	0.0269609186798	0.40000000596	0.10115262121	0.166666671634	0.898847401142	0.0	11	0	terpene - terpene	terpene
J01.cluster003	Scaffold10004.cluster005	0.80691331625	0.0372824631631	0.428571432829	0.134829849005	0.125	0.865170180798	0.0	8	0	terpene - terpene	terpene
J01.cluster002	NC_025685.1.cluster014	0.867961585522	0.0174341406673	0.272727280855	0.0912027284503	0.181818187237	0.908797264099	0.0	16	0	terpene - terpene	terpene
J01.cluster013	NC_027757.1.cluster002	0.877836406231	0.014923944138	0.300000011921	0.0662181302905	0.25	0.933781862259	0.0	16	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_027757.1.cluster016	0.820189714432	0.0323317311704	0.375	0.121565200388	0.272727280855	0.87843477726	0.0	25	0	terpene - terpene	terpene
NC_027748.1.cluster002	NC_027748.1.cluster004	0.917097985744	0.00687274662778	0.166666671634	0.0613296888769	0.0714285746217	0.9386703372	0.0	17	0	terpene - terpene	terpene
NC_027757.1.cluster014	NW_010960187.1.cluster008	0.840155482292	0.0255502723157	0.272727280855	0.129287645221	0.166666671634	0.870712339878	0.0	13	0	terpene - terpene	terpene
J01.cluster007	NC_025685.1.cluster007	0.876292288303	0.0153035921976	0.300000011921	0.0754197761416	0.142857149243	0.924580216408	0.0	16	0	terpene - terpene	terpene
J01.cluster014	Scaffold10012.cluster005	0.768802165985	0.0534524433315	0.5	0.155882835388	0.285714298487	0.844117164612	0.0	7	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_003070.9.cluster010	0.814415454865	0.0344416163862	0.428571432829	0.126493662596	0.10000000149	0.873506367207	0.0	12	0	terpene - terpene	terpene
J01.cluster017	NC_024795.1.cluster008	0.691763281822	0.0950098633766	0.571428596973	0.234358891845	0.363636374474	0.765641093254	0.0	14	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NW_006256342.1.cluster008	0.902494907379	0.00950724538416	0.300000011921	0.0416734702885	0.125	0.958326518536	0.0	34	0	terpene - terpene	terpene
NC_008467.2.cluster005	Scaffold10012.cluster004	0.891649842262	0.0117397550493	0.25	0.0694668665528	0.125	0.930533111095	0.0	13	0	terpene - terpene	terpene
B1.cluster005	NC_025685.1.cluster010	0.828995049	0.0292426981032	0.40000000596	0.108006618917	0.20000000298	0.891993403435	0.0	9	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_003301889.1.cluster009	0.88060605526	0.0142549164593	0.285714298487	0.0734776481986	0.142857149243	0.926522374153	0.0	25	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_025685.1.cluster002	0.884633600712	0.01330940146	0.333333343267	0.0575255416334	0.111111111939	0.942474484444	0.0	16	0	terpene - terpene	terpene
B1.cluster006	NC_027748.1.cluster008	0.745263397694	0.0648907423019	0.555555582047	0.173318848014	0.272727280855	0.826681137085	0.0	10	0	terpene - terpene	terpene
J01.cluster003	NC_025685.1.cluster012	0.831132411957	0.028516266495	0.333333343267	0.125156804919	0.166666671634	0.87484318018	0.0	7	0	terpene - terpene	terpene
J01.cluster002	NC_025685.1.cluster003	0.832886695862	0.0279268473387	0.375	0.116151034832	0.10000000149	0.883848965168	0.0	10	0	terpene - terpene	terpene
NC_025685.1.cluster007	NC_027757.1.cluster016	0.736355066299	0.0695086345077	0.571428596973	0.17057415843	0.428571432829	0.829425871372	0.0	9	0	terpene - terpene	terpene
NC_025685.1.cluster012	NW_006238579.1.cluster001	0.114830300212	0.783525407314	1.0	0.846892952919	1.0	0.153107061982	0.0	2	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_025685.1.cluster012	0.887324512005	0.0126957660541	0.333333343267	0.0539376921952	0.111111111939	0.946062326431	0.0	23	0	terpene - terpene	terpene
NC_027748.1.cluster002	NW_003301889.1.cluster002	0.870063781738	0.0168834254146	0.363636374474	0.0723570510745	0.0588235296309	0.927642941475	0.0	27	0	terpene - terpene	terpene
J01.cluster014	NW_010960187.1.cluster007	0.794414162636	0.0422655269504	0.5	0.118558861315	0.333333343267	0.881441116333	0.0	7	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_024795.1.cluster003	0.881712675095	0.0139918876812	0.25	0.0836423411965	0.111111111939	0.916357636452	0.0	13	0	terpene - terpene	terpene
NW_003301889.1.cluster003	Scaffold10004.cluster009	0.601251721382	0.159000173211	0.666666686535	0.320553213358	0.5	0.67944675684	0.0	3	0	terpene - terpene	terpene
NW_006256342.1.cluster007	Scaffold10004.cluster001	0.824224591255	0.0308969896287	0.285714298487	0.147065609694	0.166666671634	0.852934420109	0.0	7	0	terpene - terpene	terpene
J01.cluster017	NC_003070.9.cluster009	0.761689126492	0.0567920729518	0.600000023842	0.129176408052	0.428571432829	0.87082362175	0.0	9	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	J01.cluster007	0.907620251179	0.00853401888162	0.25	0.0453952252865	0.166666671634	0.954604804516	0.0	25	0	terpene - terpene	terpene
B1.cluster005	B1.cluster006	0.873871386051	0.0159084219486	0.272727280855	0.0772623717785	0.272727280855	0.922737658024	0.0	15	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_010960187.1.cluster009	0.882909536362	0.0137101784348	0.285714298487	0.073869548738	0.0909090936184	0.926130473614	0.0	14	0	terpene - terpene	terpene
NW_010960187.1.cluster007	Scaffold10004.cluster011	0.737174868584	0.0690770372748	0.5	0.194877937436	0.333333343267	0.805122077465	0.0	4	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NW_003301889.1.cluster009	0.865027010441	0.0182177070528	0.307692319155	0.0822264254093	0.235294118524	0.917773604393	0.0	26	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_025685.1.cluster017	0.824957847595	0.030639745295	0.5	0.0867228358984	0.20000000298	0.9132771492	0.0	10	0	terpene - terpene	terpene
B1.cluster006	NW_003301889.1.cluster003	0.854743659496	0.0210994109511	0.333333343267	0.0899714455009	0.222222223878	0.910028576851	0.0	10	0	terpene - terpene	terpene
J01.cluster003	NC_027757.1.cluster009	0.777852237225	0.0493496395648	0.428571432829	0.16709651053	0.222222223878	0.832903504372	0.0	9	0	terpene - terpene	terpene
J01.cluster002	NC_003070.9.cluster007	0.802547037601	0.0389876812696	0.555555582047	0.100836783648	0.214285716414	0.89916318655	0.0	26	0	terpene - terpene	terpene
NC_025685.1.cluster007	NC_025685.1.cluster017	0.773753523827	0.0511874780059	0.333333343267	0.199439778924	0.20000000298	0.800560235977	0.0	6	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_024795.1.cluster003	0.81847089529	0.0329528152943	0.375	0.123856991529	0.272727280855	0.876143038273	0.0	25	0	terpene - terpene	terpene
NC_027748.1.cluster002	NW_003301889.1.cluster001	0.842178285122	0.0249076932669	0.300000011921	0.124873392284	0.0833333358169	0.875126600266	0.0	12	0	terpene - terpene	terpene
J01.cluster007	NC_003070.9.cluster005	0.868132472038	0.0173890441656	0.333333343267	0.0824900344014	0.0666666701436	0.917509973049	0.0	18	0	terpene - terpene	terpene
J01.cluster014	NW_003301889.1.cluster002	0.820493876934	0.0322224423289	0.571428596973	0.0627180933952	0.363636374474	0.937281906605	0.0	23	0	terpene - terpene	terpene
NC_027748.1.cluster004	NW_010960187.1.cluster003	0.853952407837	0.0213298983872	0.375	0.0891745612025	0.0833333358169	0.910825431347	0.0	14	0	terpene - terpene	terpene
NW_003301889.1.cluster003	NW_010960187.1.cluster003	0.793767631054	0.0425317808986	0.5	0.132119327784	0.142857149243	0.867880702019	0.0	7	0	terpene - terpene	terpene
J01.cluster009	NC_008467.2.cluster009	0.755565941334	0.0597480237484	0.5	0.170356556773	0.333333343267	0.829643428326	0.0	4	0	terpene - terpene	terpene
B1.cluster005	J01.cluster017	0.786838173866	0.0454379767179	0.5	0.117549136281	0.5	0.88245087862	0.0	10	0	terpene - terpene	terpene
NC_024795.1.cluster008	Scaffold10004.cluster001	0.917177855968	0.00685950554907	0.166666671634	0.0618183985353	0.0625	0.938181579113	0.0	19	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NC_027757.1.cluster002	0.90493953228	0.00903649255633	0.25	0.0475806258619	0.1875	0.952419400215	0.0	25	0	terpene - terpene	terpene
NC_008467.2.cluster007	NW_003301889.1.cluster002	0.923216938972	0.00589564070106	0.25	0.0309488642961	0.0714285746217	0.969051122665	0.0	30	0	terpene - terpene	terpene
B1.cluster006	NC_008467.2.cluster005	0.881775975227	0.0139769213274	0.363636374474	0.05590043962	0.0714285746217	0.944099545479	0.0	17	0	terpene - terpene	terpene
J01.cluster003	NW_006238579.1.cluster001	0.832563042641	0.028035139665	0.333333343267	0.123249299824	0.166666671634	0.876750707626	0.0	7	0	terpene - terpene	terpene
J01.cluster002	J01.cluster007	0.797388911247	0.0410512574017	0.5	0.119037017226	0.266666680574	0.880962967873	0.0	16	0	terpene - terpene	terpene
NC_025685.1.cluster007	Scaffold10004.cluster011	0.801001191139	0.0396005287766	0.333333343267	0.163109526038	0.20000000298	0.836890459061	0.0	6	0	terpene - terpene	terpene
NC_025685.1.cluster012	Scaffold10004.cluster002	0.492755055428	0.257297426462	1.0	0.34299325943	1.0	0.65700674057	0.0	2	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_025685.1.cluster010	0.89466547966	0.0110953580588	0.333333343267	0.0441497117281	0.111111111939	0.955850303173	0.0	23	0	terpene - terpene	terpene
B1.cluster007	NW_010960187.1.cluster002	0.879104375839	0.0146157527342	0.25	0.0861941725016	0.125	0.9138058424	0.0	10	0	terpene - terpene	terpene
J01.cluster007	NW_006238579.1.cluster002	0.758604764938	0.0582716725767	0.714285731316	0.105743132532	0.384615391493	0.89425688982	0.0	17	0	terpene - terpene	terpene
J01.cluster014	NW_003301889.1.cluster001	0.771288156509	0.0523091107607	0.5	0.143044382334	0.428571432829	0.856955647469	0.0	8	0	terpene - terpene	terpene
NC_003070.9.cluster008	NW_006238579.1.cluster002	0.790625810623	0.0438375398517	0.428571432829	0.15275862813	0.181818187237	0.847241401672	0.0	15	0	terpene - terpene	terpene
NC_027748.1.cluster004	Scaffold10012.cluster004	0.868462085724	0.0173022244126	0.285714298487	0.0917860120535	0.111111111939	0.908213973045	0.0	12	0	terpene - terpene	terpene
NC_024795.1.cluster003	NC_025685.1.cluster009	0.768397331238	0.0536397956312	0.428571432829	0.174517840147	0.300000011921	0.825482130051	0.0	16	0	terpene - terpene	terpene
J01.cluster009	NC_003070.9.cluster008	0.808065712452	0.0368387661874	0.40000000596	0.138134598732	0.166666671634	0.861865401268	0.0	8	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	J01.cluster002	0.930226683617	0.00486831786111	0.230769231915	0.023159313947	0.125	0.976840674877	0.0	24	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	Scaffold10004.cluster001	0.890184879303	0.0120593644679	0.300000011921	0.0612919777632	0.0769230797887	0.938708007336	0.0	21	0	terpene - terpene	terpene
NC_008467.2.cluster007	NW_010960187.1.cluster007	0.8674685359	0.0175645966083	0.333333343267	0.0782959535718	0.142857149243	0.921704053879	0.0	12	0	terpene - terpene	terpene
B1.cluster006	NC_003070.9.cluster010	0.799715697765	0.040113799274	0.40000000596	0.143712386489	0.25	0.85628759861	0.0	12	0	terpene - terpene	terpene
NC_025685.1.cluster002	NC_025685.1.cluster011	0.700935065746	0.0894398316741	0.5	0.240419894457	0.375	0.759580075741	0.0	12	0	terpene - terpene	terpene
NC_025685.1.cluster007	NW_010960187.1.cluster007	0.775432646275	0.0504305027425	0.428571432829	0.162915214896	0.333333343267	0.837084770203	0.0	7	0	terpene - terpene	terpene
NC_025685.1.cluster012	NW_006256342.1.cluster008	0.878674864769	0.0147197833285	0.40000000596	0.0467668175697	0.125	0.95323318243	0.0	26	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_008467.2.cluster009	0.874096393585	0.0158517118543	0.428571432829	0.0402523912489	0.20000000298	0.959747612476	0.0	24	0	terpene - terpene	terpene
NC_008467.2.cluster009	NC_025685.1.cluster004	0.850131034851	0.0224607083946	0.428571432829	0.0707247629762	0.222222223878	0.929275214672	0.0	13	0	terpene - terpene	terpene
B1.cluster007	Scaffold10004.cluster011	0.8652561903	0.018155887723	0.25	0.104658387601	0.125	0.89534163475	0.0	10	0	terpene - terpene	terpene
J01.cluster007	Scaffold10004.cluster002	0.892579972744	0.0115390606225	0.285714298487	0.0609756112099	0.0909090936184	0.93902438879	0.0	13	0	terpene - terpene	terpene
J01.cluster014	NC_025685.1.cluster014	0.849369823933	0.022689441219	0.375	0.0841735303402	0.25	0.915826499462	0.0	13	0	terpene - terpene	terpene
NC_003070.9.cluster008	NC_027757.1.cluster014	0.748378098011	0.0633135735989	0.5	0.185495853424	0.25	0.814504146576	0.0	9	0	terpene - terpene	terpene
NC_027748.1.cluster004	NC_027748.1.cluster008	0.78089594841	0.0480065755546	0.428571432829	0.155630767345	0.333333343267	0.844369232655	0.0	12	0	terpene - terpene	terpene
NC_027757.1.cluster016	NW_010960187.1.cluster002	0.790053606033	0.0440774783492	0.40000000596	0.159928500652	0.20000000298	0.840071499348	0.0	7	0	terpene - terpene	terpene
J01.cluster009	NC_024795.1.cluster003	0.790437400341	0.0439164862037	0.40000000596	0.159416809678	0.20000000298	0.840583205223	0.0	7	0	terpene - terpene	terpene
J01.cluster017	Scaffold10012.cluster004	0.816202700138	0.0337814502418	0.333333343267	0.145063087344	0.166666671634	0.854936897755	0.0	7	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_025685.1.cluster009	0.901964485645	0.009610963054	0.300000011921	0.0316664092243	0.285714298487	0.968333601952	0.0	25	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_027748.1.cluster002	0.932857453823	0.00450812419876	0.125	0.0524863861501	0.0555555559695	0.947513639927	0.0	20	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NW_006256342.1.cluster007	0.891541302204	0.0117632849142	0.333333343267	0.0473893508315	0.125	0.95261067152	0.0	17	0	terpene - terpene	terpene
NC_008467.2.cluster007	Scaffold10012.cluster005	0.874762237072	0.0156844947487	0.333333343267	0.0697614476085	0.125	0.930238544941	0.0	13	0	terpene - terpene	terpene
B1.cluster006	NC_025685.1.cluster002	0.798410952091	0.0406381376088	0.444444447756	0.132085040212	0.272727280855	0.867914974689	0.0	13	0	terpene - terpene	terpene
NC_025685.1.cluster002	NW_003301889.1.cluster001	0.542410135269	0.209388494492	1.0	0.299008727074	0.666666686535	0.700991272926	0.0	9	0	terpene - terpene	terpene
NW_010960187.1.cluster008	Scaffold10012.cluster005	0.843969345093	0.0243455599993	0.272727280855	0.124202467501	0.166666671634	0.875797510147	0.0	13	0	terpene - terpene	terpene
NC_008467.2.cluster009	NC_024795.1.cluster002	0.878720343113	0.0147087499499	0.300000011921	0.0705950707197	0.166666671634	0.929404914379	0.0	14	0	terpene - terpene	terpene
B1.cluster007	NC_027748.1.cluster004	0.872387290001	0.0162850115448	0.300000011921	0.0734836533666	0.25	0.926516354084	0.0	16	0	terpene - terpene	terpene
J01.cluster007	NC_025685.1.cluster014	0.888049423695	0.0125329280272	0.300000011921	0.0597436055541	0.142857149243	0.940256416798	0.0	20	0	terpene - terpene	terpene
NC_025685.1.cluster009	NW_010960187.1.cluster009	0.856806218624	0.0205044541508	0.40000000596	0.0759250223637	0.125	0.924075007439	0.0	14	0	terpene - terpene	terpene
NC_025685.1.cluster014	NC_027757.1.cluster016	0.777822434902	0.04936286062	0.571428596973	0.115284346044	0.428571432829	0.884715676308	0.0	13	0	terpene - terpene	terpene
NC_003070.9.cluster008	NC_025685.1.cluster014	0.853718101978	0.0213983915746	0.375	0.0883758589625	0.10000000149	0.911624133587	0.0	15	0	terpene - terpene	terpene
NC_027748.1.cluster004	NW_006238579.1.cluster001	0.811055839062	0.035699903965	0.40000000596	0.135735109448	0.142857149243	0.864264905453	0.0	10	0	terpene - terpene	terpene
NC_027757.1.cluster016	Scaffold10004.cluster005	0.755746245384	0.059659909457	0.5	0.182814568281	0.142857149243	0.817185461521	0.0	8	0	terpene - terpene	terpene
J01.cluster017	NW_010960187.1.cluster008	0.864794313908	0.0182805825025	0.272727280855	0.0964358821511	0.166666671634	0.903564095497	0.0	13	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_008467.2.cluster007	0.939830422401	0.00362038030289	0.20000000298	0.0221308898181	0.0714285746217	0.977869093418	0.0	25	0	terpene - terpene	terpene
NW_006256342.1.cluster008	Scaffold10012.cluster004	0.906994760036	0.00864996947348	0.285714298487	0.0411498062313	0.10000000149	0.958850204945	0.0	28	0	terpene - terpene	terpene
NC_003070.9.cluster002	NW_006238579.1.cluster001	0.884489417076	0.0133426953107	0.222222223878	0.0886942446232	0.0909090936184	0.911305725574	0.0	13	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	J01.cluster009	0.887749433517	0.0126001965255	0.333333343267	0.0524452403188	0.125	0.947554767132	0.0	17	0	terpene - terpene	terpene
NC_025685.1.cluster002	NW_006256342.1.cluster008	0.743452727795	0.0658164992929	0.800000011921	0.108729682863	0.300000011921	0.891270339489	0.0	26	0	terpene - terpene	terpene
NW_003301889.1.cluster009	NW_006256342.1.cluster007	0.91165137291	0.00780548434705	0.181818187237	0.0641851499677	0.0769230797887	0.935814857483	0.0	17	0	terpene - terpene	terpene
B1.cluster001	NW_003301889.1.cluster001	0.626108646393	0.139794722199	0.75	0.271855115891	0.40000000596	0.728144884109	0.0	6	0	terpene - terpene	terpene
Scaffold10004.cluster005	Scaffold10004.cluster011	0.70763450861	0.0854775905609	0.5	0.234265118837	0.333333343267	0.765734910965	0.0	4	0	terpene - terpene	terpene
NC_008467.2.cluster009	NW_003301889.1.cluster009	0.902549564838	0.00949659291655	0.25	0.0537434741855	0.142857149243	0.946256518364	0.0	18	0	terpene - terpene	terpene
B1.cluster007	NW_003301889.1.cluster009	0.909814715385	0.00813338439912	0.1875	0.0591359212995	0.166666671634	0.940864086151	0.0	23	0	terpene - terpene	terpene
J01.cluster007	NW_003301889.1.cluster001	0.782947897911	0.0471116043627	0.571428596973	0.114799596369	0.333333343267	0.885200381279	0.0	13	0	terpene - terpene	terpene
NC_025685.1.cluster009	Scaffold10012.cluster005	0.658669829369	0.116506308317	0.800000011921	0.208440259099	0.5	0.791559755802	0.0	14	0	terpene - terpene	terpene
NC_025685.1.cluster014	NC_027748.1.cluster004	0.797637343407	0.0409506522119	0.571428596973	0.0952137261629	0.333333343267	0.904786288738	0.0	16	0	terpene - terpene	terpene
NC_003070.9.cluster008	NC_025685.1.cluster003	0.703294217587	0.088034324348	0.600000023842	0.202274397016	0.5	0.797725617886	0.0	8	0	terpene - terpene	terpene
NC_027748.1.cluster004	NC_027757.1.cluster009	0.7213717103	0.0776337236166	0.5	0.204837709665	0.5	0.795162260532	0.0	11	0	terpene - terpene	terpene
J01.cluster017	NW_006238579.1.cluster001	0.725607097149	0.0752914622426	0.5	0.215857192874	0.25	0.784142792225	0.0	5	0	terpene - terpene	terpene
NC_003070.9.cluster009	Scaffold10004.cluster005	0.742282748222	0.0664181858301	0.600000023842	0.164575397968	0.285714298487	0.835424602032	0.0	9	0	terpene - terpene	terpene
NC_027748.1.cluster008	Scaffold10004.cluster002	0.8142978549	0.0344852767885	0.40000000596	0.127602830529	0.20000000298	0.872397184372	0.0	6	0	terpene - terpene	terpene
J01.cluster013	NC_024795.1.cluster008	0.788671314716	0.0446598120034	0.375	0.165104910731	0.25	0.834895074368	0.0	15	0	terpene - terpene	terpene
NW_006256342.1.cluster008	NW_010960187.1.cluster003	0.822245121002	0.0315967984498	0.571428596973	0.0664437413216	0.272727280855	0.933556258678	0.0	28	0	terpene - terpene	terpene
NC_003070.9.cluster002	NW_010960187.1.cluster008	0.848972856998	0.0228091999888	0.357142865658	0.0991138964891	0.105263158679	0.900886118412	0.0	20	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	B1.cluster005	0.622649133205	0.142393663526	0.833333313465	0.260912239552	0.300000011921	0.739087760448	0.0	17	0	terpene - terpene	terpene
B1.cluster006	J01.cluster003	0.89263266325	0.0115277478471	0.25	0.0662333890796	0.153846159577	0.93376660347	0.0	13	0	terpene - terpene	terpene
NC_025685.1.cluster002	Scaffold10012.cluster004	0.824832737446	0.0306835714728	0.333333343267	0.135143652558	0.142857149243	0.864856362343	0.0	10	0	terpene - terpene	terpene
NW_003301889.1.cluster009	Scaffold10004.cluster001	0.549201250076	0.203219532967	0.636363625526	0.400598824024	0.461538463831	0.599401175976	0.0	17	0	terpene - terpene	terpene
NC_003070.9.cluster010	NC_008467.2.cluster009	0.797989726067	0.040808159858	0.5	0.116966113448	0.285714298487	0.883033871651	0.0	8	0	terpene - terpene	terpene
B1.cluster001	NC_025685.1.cluster014	0.787388980389	0.0452034398913	0.5	0.123481348157	0.40000000596	0.876518666744	0.0	10	0	terpene - terpene	terpene
NC_008467.2.cluster009	NC_025685.1.cluster012	0.736047327518	0.0696710199118	0.5	0.196381360292	0.333333343267	0.803618609905	0.0	4	0	terpene - terpene	terpene
B1.cluster007	NC_024795.1.cluster002	0.857728123665	0.0202412828803	0.307692319155	0.0951445326209	0.1875	0.904855489731	0.0	17	0	terpene - terpene	terpene
J01.cluster007	NW_003301889.1.cluster002	0.797361552715	0.0410623513162	0.625	0.0826846286654	0.3125	0.917315363884	0.0	25	0	terpene - terpene	terpene
NC_025685.1.cluster009	NC_025685.1.cluster012	0.848408818245	0.0229798778892	0.40000000596	0.0871215388179	0.125	0.912878453732	0.0	14	0	terpene - terpene	terpene
NC_025685.1.cluster014	Scaffold10004.cluster011	0.850889027119	0.0222340803593	0.333333343267	0.0965923964977	0.20000000298	0.903407633305	0.0	10	0	terpene - terpene	terpene
NC_003070.9.cluster008	NC_025685.1.cluster004	0.747174143791	0.0639209002256	0.571428596973	0.166538327932	0.272727280855	0.833461642265	0.0	13	0	terpene - terpene	terpene
NC_027757.1.cluster016	NW_003301889.1.cluster002	0.831767261028	0.0283022616059	0.375	0.107643678784	0.25	0.892356336117	0.0	24	0	terpene - terpene	terpene
B1.cluster008	Scaffold10012.cluster005	0.62282037735	0.142264440656	0.75	0.289572805166	0.20000000298	0.710427224636	0.0	5	0	terpene - terpene	terpene
J01.cluster009	NW_010960187.1.cluster007	0.696962833405	0.0918315127492	0.5	0.24849396944	0.333333343267	0.75150603056	0.0	4	0	terpene - terpene	terpene
J01.cluster017	NC_027757.1.cluster009	0.351083129644	0.42109310627	1.0	0.545222520828	0.800000011921	0.454777508974	0.0	6	0	terpene - terpene	terpene
NC_003070.9.cluster009	NW_010960187.1.cluster007	0.74912917614	0.0629361569881	0.600000023842	0.155446782708	0.285714298487	0.844553232193	0.0	9	0	terpene - terpene	terpene
NC_027748.1.cluster008	NW_006238579.1.cluster002	0.700240254402	0.0898558944464	0.666666686535	0.188568532467	0.5	0.811431467533	0.0	14	0	terpene - terpene	terpene
NC_024795.1.cluster008	NC_025685.1.cluster007	0.860799252987	0.0193768553436	0.300000011921	0.0960772186518	0.142857149243	0.903922796249	0.0	17	0	terpene - terpene	terpene
J01.cluster013	NC_025685.1.cluster009	0.737380981445	0.0689687505364	0.5	0.194603145123	0.333333343267	0.805396854877	0.0	15	0	terpene - terpene	terpene
NC_003070.9.cluster002	Scaffold10004.cluster002	0.908989369869	0.00828293338418	0.222222223878	0.0560276284814	0.0909090936184	0.943972349167	0.0	13	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	B1.cluster006	0.904770612717	0.00906863994896	0.25	0.0460201576352	0.214285716414	0.953979849815	0.0	23	0	terpene - terpene	terpene
NW_010960187.1.cluster002	NW_010960187.1.cluster003	0.803728401661	0.038522541523	0.333333343267	0.161695480347	0.166666671634	0.838304519653	0.0	7	0	terpene - terpene	terpene
NC_003070.9.cluster010	NC_025685.1.cluster010	0.813822329044	0.0346621349454	0.40000000596	0.130459159613	0.166666671634	0.86954087019	0.0	7	0	terpene - terpene	terpene
B1.cluster001	Scaffold10012.cluster004	0.745983362198	0.0645244494081	0.40000000596	0.215355500579	0.25	0.78464448452	0.0	5	0	terpene - terpene	terpene
NC_008467.2.cluster009	Scaffold10004.cluster001	0.879630863667	0.0144887343049	0.222222223878	0.092899620533	0.125	0.907100379467	0.0	9	0	terpene - terpene	terpene
B1.cluster007	NC_003070.9.cluster007	0.866017878056	0.0179512128234	0.40000000596	0.0576904676855	0.214285716414	0.942309558392	0.0	27	0	terpene - terpene	terpene
NC_025685.1.cluster003	NW_006238579.1.cluster001	0.630654931068	0.136415779591	0.666666686535	0.292460083961	0.333333343267	0.707539916039	0.0	4	0	terpene - terpene	terpene
NC_025685.1.cluster009	NC_027757.1.cluster009	0.716005265713	0.0806530117989	0.800000011921	0.145326316357	0.300000011921	0.854673683643	0.0	15	0	terpene - terpene	terpene
NC_025685.1.cluster014	NW_010960187.1.cluster009	0.852606773376	0.0217247698456	0.333333343267	0.094302110374	0.20000000298	0.905697882175	0.0	10	0	terpene - terpene	terpene
